Wall time,Step,Value
1620373689.2634945,600,70.0
1620373690.5459845,700,70.0
1620373695.8681266,1100,70.0
1620373697.1326056,1200,70.0
1620373699.6461093,1400,68.30000305175781
1620373700.9321647,1500,70.0
1620373702.1948261,1600,70.0
1620373704.7590258,1800,70.0
1620373705.9917803,1900,70.0
1620373707.3088741,2000,70.0
1620373708.5990405,2100,70.0
1620373713.599009,2500,70.0
1620373724.9887812,3400,70.0
1620373726.2554064,3500,70.0
1620373728.7812889,3700,70.0
1620373732.6131573,4000,67.30000305175781
1620373733.8221908,4100,65.3499984741211
1620373736.2381198,4300,70.0
1620373738.8433728,4500,70.0
1620373740.0033312,4600,66.30000305175781
1620373742.5799615,4800,70.0
1620373745.114448,5000,65.9000015258789
1620373746.3154328,5100,66.3499984741211
1620373750.071332,5400,70.0
1620373751.2727928,5500,65.6500015258789
1620373752.5806026,5600,70.0
1620373753.8181624,5700,64.3499984741211
1620373755.100554,5800,64.44999694824219
1620373758.7749298,6100,70.0
1620373760.0428095,6200,67.8499984741211
1620373762.5391064,6400,70.0
1620373765.0693812,6600,66.44999694824219
1620373766.3067167,6700,67.94999694824219
1620373767.5842266,6800,70.0
1620373768.843879,6900,70.0
1620373772.5407627,7200,64.5
1620373773.7571254,7300,65.0999984741211
1620373774.9835045,7400,70.0
1620373776.195228,7500,65.19999694824219
1620373778.6820264,7700,66.5999984741211
1620373782.4350548,8000,68.75
1620373788.678325,8500,63.54999923706055
1620373789.8913317,8600,66.5
1620373791.0330427,8700,65.05000305175781
1620373792.1336539,8800,59.900001525878906
1620373793.301255,8900,63.20000076293945
1620373794.44877,9000,61.849998474121094
1620373800.1597943,9500,63.70000076293945
1620373808.919136,10300,52.5
1620373812.2992246,10600,59.400001525878906
1620373813.3332043,10700,56.5
1620373821.6833296,11400,61.400001525878906
1620373825.189311,11700,70.0
1620373827.5883634,11900,67.75
1620373828.8321984,12000,67.80000305175781
1620373829.942373,12100,58.849998474121094
1620373834.5832453,12500,53.79999923706055
1620373835.61386,12600,53.70000076293945
1620373836.806119,12700,64.1500015258789
1620373839.9588535,13000,58.20000076293945
1620373841.0254323,13100,57.29999923706055
1620373844.327254,13400,58.900001525878906
1620373849.173748,13800,62.849998474121094
1620373851.2914214,14000,53.29999923706055
1620373853.4126647,14200,48.75
1620373854.6524537,14300,66.30000305175781
1620373855.6745112,14400,52.70000076293945
1620373856.8849056,14500,63.650001525878906
1620373861.2795532,14900,56.0
1620373863.418367,15100,58.20000076293945
1620373866.701381,15400,56.0
1620373867.9203734,15500,62.29999923706055
1620373868.9052024,15600,53.0
1620373871.433018,15800,70.0
1620373872.6621966,15900,65.05000305175781
