Wall time,Step,Value
1620375308.7914417,600,66.55000305175781
1620375310.129653,700,70.0
1620375315.2846422,1100,70.0
1620375316.5801122,1200,70.0
1620375319.0911434,1400,70.0
1620375320.444534,1500,70.0
1620375321.7222302,1600,70.0
1620375324.299847,1800,69.1500015258789
1620375325.565819,1900,70.0
1620375326.8411818,2000,70.0
1620375328.1290534,2100,70.0
1620375333.1853144,2500,69.44999694824219
1620375344.7821448,3400,70.0
1620375346.0733707,3500,69.5
1620375348.5938683,3700,70.0
1620375352.3796906,4000,70.0
1620375353.616248,4100,68.8499984741211
1620375356.102515,4300,68.9000015258789
1620375358.6846876,4500,69.30000305175781
1620375359.8744705,4600,64.94999694824219
1620375362.4054272,4800,69.3499984741211
1620375364.9033158,5000,69.75
1620375366.169313,5100,67.44999694824219
1620375369.9803488,5400,68.55000305175781
1620375371.1782434,5500,70.0
1620375372.353644,5600,63.54999923706055
1620375373.6466606,5700,70.0
1620375374.8961072,5800,69.0999984741211
1620375378.5670838,6100,69.75
1620375379.78097,6200,67.6500015258789
1620375382.2776828,6400,68.94999694824219
1620375384.7336879,6600,65.30000305175781
1620375386.0286512,6700,69.30000305175781
1620375387.2527852,6800,66.5999984741211
1620375388.541269,6900,69.3499984741211
1620375392.28915,7200,65.4000015258789
1620375393.5883071,7300,67.75
1620375394.6736453,7400,61.099998474121094
1620375395.878255,7500,66.05000305175781
1620375398.3634741,7700,60.0
1620375402.0723853,8000,66.69999694824219
1620375408.1033878,8500,67.5
1620375409.2688022,8600,62.70000076293945
1620375410.3905315,8700,63.75
1620375411.5289388,8800,62.54999923706055
1620375412.828321,8900,68.0
1620375413.9897215,9000,61.650001525878906
1620375419.9108024,9500,65.19999694824219
1620375428.4873846,10300,55.75
1620375431.6655793,10600,53.650001525878906
1620375432.7496324,10700,57.45000076293945
1620375440.6468835,11400,59.20000076293945
1620375443.9712944,11700,59.650001525878906
1620375446.0257728,11900,58.70000076293945
1620375447.026687,12000,53.099998474121094
1620375448.0784564,12100,55.400001525878906
1620375451.8395317,12500,51.25
1620375452.8886304,12600,52.45000076293945
1620375454.0039918,12700,57.0
1620375456.800228,13000,44.25
1620375457.5877993,13100,38.45000076293945
1620375461.2924128,13400,67.5
1620375465.9867718,13800,63.650001525878906
1620375468.0568357,14000,52.849998474121094
1620375470.260414,14200,60.599998474121094
1620375471.5111694,14300,64.9000015258789
1620375472.560526,14400,55.400001525878906
1620375473.3557281,14500,40.599998474121094
1620375477.4616382,14900,49.25
1620375479.2538676,15100,49.54999923706055
1620375481.6740468,15400,37.900001525878906
1620375482.495196,15500,40.25
1620375483.214171,15600,39.45000076293945
1620375484.6417952,15800,36.25
1620375485.3407876,15900,33.150001525878906
1620375486.0543153,16000,36.20000076293945
1620375488.3854241,16300,37.400001525878906
1620375490.1425414,16500,44.900001525878906
1620375491.0261,16600,45.20000076293945
1620375493.084473,16800,52.20000076293945
1620375494.253057,16900,49.400001525878906
1620375497.6307106,17200,44.29999923706055
1620375501.305518,17700,31.149999618530273
1620375501.977167,17800,30.350000381469727
1620375502.6791093,17900,33.45000076293945
1620375504.0928342,18100,31.549999237060547
1620375504.8125455,18200,33.5
1620375506.5363948,18400,51.29999923706055
