Wall time,Step,Value
1621323857.5271327,100,-301.60211181640625
1621323858.48913,200,-316.7154235839844
1621323860.2468195,300,-296.5065612792969
1621323861.5702448,400,-335.5086669921875
1621323862.9061985,500,-545.8624877929688
1621323864.2612996,600,-989.4494018554688
1621323865.6294017,700,-467.4690246582031
1621323866.996027,800,-862.8370971679688
1621323868.3548818,900,-445.66595458984375
1621323869.7560554,1000,-297.1560974121094
1621323871.0910985,1100,-360.6737365722656
1621323872.419054,1200,-820.4642944335938
1621323873.7743108,1300,-911.9942626953125
1621323875.1263561,1400,-794.749755859375
1621323876.5055132,1500,-704.8814086914062
1621323877.8798523,1600,-1972.8480224609375
1621323879.2127123,1700,-4338.2705078125
1621323880.600709,1800,-6146.60205078125
1621323881.9279153,1900,-227.23536682128906
1621323883.2849762,2000,-437.5439758300781
1621323884.6435125,2100,-922.0706787109375
1621323886.01995,2200,-278.6027526855469
1621323887.350449,2300,-1500.41748046875
1621323888.731328,2400,-3702.37646484375
1621323890.1156523,2500,-7540.38671875
1621323891.4724314,2600,-8647.2373046875
1621323892.8455284,2700,-14168.046875
1621323894.1689868,2800,-13905.9443359375
1621323895.5564172,2900,-5223.0078125
1621323896.9390774,3000,-2887.150634765625
1621323898.342805,3100,-4406.8857421875
1621323899.6592371,3200,-3434.480712890625
1621323900.9339802,3300,-1042.6392822265625
1621323902.3498507,3400,-831.6254272460938
1621323903.688561,3500,-375.60076904296875
1621323904.98843,3600,-204.23782348632812
1621323906.2663617,3700,-225.02699279785156
1621323907.557106,3800,-315.8244934082031
1621323908.9092171,3900,-940.2325439453125
1621323910.281343,4000,-1070.0833740234375
1621323911.6959016,4100,-1215.059326171875
1621323913.0363157,4200,-2387.560302734375
1621323914.4371886,4300,-4115.46923828125
1621323915.7924206,4400,-5132.10693359375
1621323917.1701703,4500,-6984.73974609375
1621323918.4568114,4600,-4035.42431640625
1621323919.743997,4700,-3446.850830078125
1621323921.0429666,4800,-3287.6806640625
1621323922.324081,4900,-3003.49609375
1621323923.7000477,5000,-3759.057373046875
1621323925.0629559,5100,-4383.49560546875
1621323926.3328943,5200,-4392.2119140625
1621323927.6006577,5300,-3844.7353515625
1621323928.9284189,5400,-5124.171875
1621323930.2304857,5500,-3590.286376953125
1621323931.5795166,5600,-4063.951171875
1621323932.9734952,5700,-3504.799072265625
1621323934.2729583,5800,-3824.03466796875
1621323935.6557057,5900,-3504.871826171875
1621323936.9698453,6000,-4120.08935546875
1621323938.3328648,6100,-5533.30712890625
1621323939.6777287,6200,-4960.85791015625
1621323941.0983646,6300,-5387.9833984375
1621323942.5698617,6400,-5193.1845703125
1621323943.9112484,6500,-5185.50390625
1621323945.2125428,6600,-4755.283203125
1621323946.508613,6700,-4399.31982421875
1621323947.8046713,6800,-4848.90966796875
1621323949.1519575,6900,-4468.982421875
1621323950.4583192,7000,-4809.5439453125
1621323951.7736764,7100,-5276.408203125
1621323953.0807755,7200,-4592.17578125
1621323954.3429747,7300,-4701.4013671875
1621323955.6624699,7400,-5499.10888671875
1621323956.9947612,7500,-8765.130859375
1621323958.2944386,7600,-11851.5244140625
1621323959.5991004,7700,-12140.578125
1621323960.9074767,7800,-12560.5791015625
1621323962.2358813,7900,-21039.740234375
1621323963.554519,8000,-18443.75390625
1621323964.832914,8100,-19563.681640625
1621323966.1814604,8200,-23851.490234375
1621323967.56104,8300,-23795.51171875
1621323968.837288,8400,-27816.22265625
1621323970.102515,8500,-29434.603515625
1621323971.4346223,8600,-29346.79296875
1621323972.8206553,8700,-29457.90234375
1621323974.1492198,8800,-28577.203125
1621323975.4599419,8900,-29465.9375
1621323976.7664537,9000,-29215.185546875
1621323978.0764136,9100,-29636.603515625
1621323979.3575919,9200,-29069.30078125
1621323980.712098,9300,-29529.705078125
1621323982.0000994,9400,-28989.68359375
1621323983.310069,9500,-28698.68359375
1621323984.6175556,9600,-27907.572265625
1621323985.9049006,9700,-30864.55859375
1621323987.192938,9800,-29933.701171875
1621323988.4969535,9900,-28088.517578125
1621323989.8297272,10000,-29261.376953125
1621323991.1074443,10100,-29809.240234375
1621323992.3821776,10200,-28846.35546875
1621323993.6530612,10300,-28248.103515625
1621323994.9544525,10400,-29587.95703125
1621323996.2529442,10500,-27825.908203125
1621323997.5483294,10600,-30735.384765625
1621323998.8788815,10700,-28411.025390625
1621324000.158138,10800,-29070.984375
1621324001.4665341,10900,-28021.849609375
1621324002.8553798,11000,-29500.634765625
1621324004.1373007,11100,-28479.17578125
1621324005.4081326,11200,-28802.583984375
1621324006.6884727,11300,-29490.42578125
1621324007.9797473,11400,-28195.302734375
1621324009.2836237,11500,-27864.935546875
1621324010.5520203,11600,-28553.90234375
1621324011.8568196,11700,-28352.77734375
1621324013.1345909,11800,-28285.626953125
1621324014.3942761,11900,-28592.193359375
1621324015.7108357,12000,-29079.04296875
1621324017.015614,12100,-29561.04296875
1621324018.3074276,12200,-28405.80078125
1621324019.6064942,12300,-28350.83984375
