Wall time,Step,Value
1621019674.813074,200,-287.6127014160156
1621019746.641359,300,-282.95855712890625
1621019818.324845,400,-324.57989501953125
1621019890.388784,500,-330.04510498046875
1621019961.882374,600,-289.16986083984375
1621020033.511284,700,-235.50428771972656
1621020104.046541,800,-257.7557067871094
1621020175.760652,900,-279.98992919921875
1621020247.279365,1000,-278.1548156738281
1621020319.039021,1100,-240.15621948242188
1621020391.168198,1200,-181.5779266357422
1621020462.858586,1300,-209.8979949951172
1621020534.61838,1400,-188.12437438964844
1621020606.482323,1500,-138.73426818847656
1621020678.214931,1600,-154.4437255859375
1621020749.962898,1700,-95.3031234741211
1621020821.725967,1800,-134.09750366210938
1621020893.812678,1900,-82.60993194580078
1621020964.15102,2000,-81.83514404296875
1621021034.616621,2100,-59.82722473144531
1621021104.524629,2200,-59.247642517089844
1621021173.044072,2300,-54.168888092041016
1621021243.50536,2400,-51.77132797241211
1621021313.369568,2500,-47.99810028076172
1621021380.874827,2600,-38.38574981689453
1621021452.664046,2700,-43.542415618896484
1621021520.299112,2800,-31.90212631225586
1621021592.044865,2900,-37.11151123046875
1621021663.368834,3000,-38.523468017578125
1621021735.577952,3100,-33.30735778808594
1621021807.324266,3200,-34.58424758911133
1621021876.770788,3300,-28.07358169555664
1621021946.526513,3400,-23.668643951416016
1621022009.406705,3500,-19.587989807128906
1621022078.765275,3600,-17.217124938964844
1621022150.84724,3700,-22.15860366821289
1621022222.228492,3800,-18.587764739990234
1621022292.36362,3900,-23.947725296020508
1621022361.252029,4000,-17.899913787841797
1621022413.293934,4100,-14.26026725769043
1621022475.058065,4200,-16.088258743286133
1621022531.043808,4300,-14.06237506866455
1621022592.11589,4400,-15.834874153137207
1621022650.842034,4500,-12.098090171813965
1621022706.795404,4600,-18.21125030517578
1621022761.208765,4700,-13.504643440246582
1621022812.940347,4800,-17.82150650024414
1621022865.472028,4900,-14.961809158325195
1621022922.498067,5000,-15.773981094360352
1621022975.357226,5100,-17.116912841796875
1621023028.314284,5200,-16.57009506225586
1621023082.098952,5300,-16.063467025756836
1621023130.914284,5400,-14.873063087463379
1621023178.426945,5500,-12.79086685180664
