Wall time,Step,Value
1620935936.52183,200,-338.3041687011719
1620936008.372944,300,-362.5748596191406
1620936079.343363,400,-277.94183349609375
1620936148.59981,500,-283.04168701171875
1620936216.289189,600,-251.992431640625
1620936285.294576,700,-284.81805419921875
1620936356.23038,800,-244.85777282714844
1620936423.928723,900,-227.6078338623047
1620936491.231575,1000,-252.8629150390625
1620936555.93459,1100,-216.78993225097656
1620936623.243374,1200,-163.69796752929688
1620936689.802605,1300,-114.7426528930664
1620936756.641415,1400,-113.79533386230469
1620936823.141539,1500,-92.64820861816406
1620936888.917161,1600,-101.04582214355469
1620936955.161578,1700,-90.45196533203125
1620937019.279065,1800,-58.57399368286133
1620937085.442522,1900,-62.8029670715332
1620937151.839476,2000,-56.75126266479492
1620937219.323478,2100,-59.60343933105469
1620937283.891167,2200,-40.82402038574219
1620937347.74899,2300,-42.435115814208984
1620937405.261192,2400,-33.79261779785156
1620937460.884246,2500,-32.45207214355469
1620937513.875398,2600,-25.44910430908203
1620937577.475244,2700,-25.286283493041992
1620937632.752566,2800,-29.79831886291504
1620937691.454355,2900,-21.681997299194336
1620937749.143914,3000,-19.959796905517578
1620937807.458624,3100,-22.04264259338379
1620937868.408402,3200,-21.275848388671875
1620937926.025481,3300,-21.169483184814453
1620937981.182635,3400,-18.610126495361328
1620938039.077523,3500,-15.945263862609863
1620938093.362925,3600,-22.237760543823242
1620938144.623436,3700,-14.956013679504395
1620938199.518791,3800,-18.556015014648438
1620938253.642459,3900,-17.389474868774414
1620938304.19453,4000,-14.188604354858398
1620938361.29038,4100,-16.69598388671875
1620938412.580232,4200,-16.40207290649414
1620938463.228816,4300,-17.588932037353516
1620938513.410507,4400,-15.075868606567383
1620938566.917625,4500,-18.683597564697266
1620938609.466813,4600,-14.000178337097168
1620938663.933273,4700,-14.082287788391113
1620938720.470769,4800,-18.11907958984375
1620938769.169836,4900,-13.668476104736328
1620938818.082684,5000,-15.920351028442383
1620938879.106111,5100,-18.639629364013672
1620938929.007847,5200,-16.998641967773438
1620938986.793652,5300,-17.706283569335938
1620939039.576192,5400,-15.353424072265625
1620939096.273066,5500,-15.049781799316406
1620939154.031998,5600,-18.63504409790039
1620939205.578197,5700,-13.51768970489502
1620939255.060476,5800,-16.116369247436523
1620939302.333492,5900,-18.25577735900879
1620939349.570119,6000,-14.541504859924316
1620939404.402495,6100,-14.211008071899414
1620939451.57908,6200,-12.806641578674316
1620939499.46624,6300,-13.690953254699707
1620939547.97024,6400,-10.561543464660645
1620939589.328866,6500,-14.675339698791504
1620939637.966552,6600,-13.44398021697998
1620939680.884063,6700,-12.280007362365723
1620939721.958853,6800,-7.865373611450195
1620939756.184801,6900,-6.150663375854492
1620939788.983057,7000,-10.12355899810791
1620939820.22215,7100,-9.7345552444458
1620939851.296511,7200,-13.40250301361084
1620939881.217338,7300,-9.075998306274414
1620939909.989963,7400,-9.745607376098633
1620939940.955645,7500,-11.240959167480469
1620939970.385818,7600,-9.537888526916504
1620940003.507169,7700,-10.42015552520752
1620940033.619048,7800,-10.226357460021973
1620940063.873662,7900,-9.360309600830078
1620940095.48549,8000,-10.347288131713867
1620940124.772016,8100,-9.49580192565918
1620940152.099911,8200,-5.886143684387207
1620940181.537948,8300,-10.704530715942383
1620940210.233662,8400,-8.019854545593262
1620940240.919175,8500,-10.696329116821289
1620940269.805885,8600,-8.145537376403809
1620940318.638889,8700,-11.656084060668945
1620940365.411832,8800,-12.670256614685059
1620940412.510179,8900,-9.58006477355957
1620940458.999408,9000,-8.749693870544434
1620940508.731727,9100,-13.283707618713379
1620940544.774024,9200,-8.511679649353027
1620940585.327473,9300,-6.768128871917725
1620940629.483136,9400,-7.805266380310059
1620940680.573177,9500,-10.872684478759766
1620940731.142526,9600,-9.104496955871582
1620940788.034737,9700,-10.739704132080078
1620940832.954095,9800,-12.111211776733398
1620940871.529667,9900,-7.951396465301514
1620940906.907864,10000,-8.557690620422363
1620940939.99955,10100,-9.691329002380371
1620940971.022288,10200,-10.741891860961914
1620941000.295171,10300,-10.340551376342773
1620941028.857253,10400,-7.992708683013916
1620941055.952905,10500,-6.0548295974731445
1620941085.3653,10600,-6.458560466766357
1620941115.275976,10700,-8.814666748046875
1620941144.137909,10800,-7.0214385986328125
1620941172.967908,10900,-7.35718297958374
1620941207.486312,11000,-8.800665855407715
1620941236.776913,11100,-6.971569061279297
1620941267.259024,11200,-11.399399757385254
1620941295.656958,11300,-7.898626327514648
1620941323.66085,11400,-8.410055160522461
1620941352.656115,11500,-8.44098949432373
1620941380.373225,11600,-8.64424991607666
