Wall time,Step,Value
1620969988.514136,500,-308.81390380859375
1620970123.105096,700,-289.67449951171875
1620970190.290212,800,-243.9330596923828
1620970324.913005,1000,-195.4002685546875
1620970459.631052,1200,-167.74647521972656
1620970526.669368,1300,-107.48552703857422
1620970594.315729,1400,-105.92867279052734
1620970661.836579,1500,-101.2898178100586
1620970727.096114,1600,-88.74433135986328
1620970794.759803,1700,-67.20323944091797
1620970861.596137,1800,-53.82591247558594
1620970926.397585,1900,-65.6476058959961
1620970992.419366,2000,-49.15507125854492
1620971059.77113,2100,-44.18410110473633
1620971125.725904,2200,-40.01889419555664
1620971252.649817,2400,-34.49150466918945
1620971375.012196,2600,-32.073081970214844
1620971436.053331,2700,-29.246490478515625
1620971723.164079,3200,-25.86770248413086
1620971779.568899,3300,-18.32858657836914
1620971835.092381,3400,-22.414104461669922
1620971884.055364,3500,-20.216955184936523
1620971934.439862,3600,-21.846553802490234
1620972033.798416,3800,-20.73153305053711
1620972191.539009,4100,-23.306303024291992
1620972237.255038,4200,-18.76047134399414
1620972328.876201,4400,-19.562484741210938
1620972370.215286,4500,-14.811687469482422
1620972412.52889,4600,-18.492273330688477
1620972453.845416,4700,-14.643120765686035
1620972540.185704,4900,-15.685260772705078
1620972621.002834,5100,-18.713916778564453
1620972660.090338,5200,-14.392668724060059
1620972780.429511,5500,-21.39089584350586
1620972818.432106,5600,-15.937044143676758
1620972856.960705,5700,-11.692856788635254
1620972894.20878,5800,-12.275357246398926
1620972931.840327,5900,-14.054959297180176
1620973047.369377,6200,-9.45275592803955
1620973081.14135,6300,-11.221802711486816
1620973151.839212,6500,-14.225156784057617
1620973219.344779,6700,-11.187919616699219
1620973252.400072,6800,-11.777693748474121
1620973284.728631,6900,-8.832123756408691
1620973314.908764,7000,-8.889259338378906
1620973346.886188,7100,-10.811054229736328
1620973410.530932,7300,-8.267745018005371
1620973445.74599,7400,-9.339764595031738
1620973499.91472,7500,-12.419855117797852
1620973561.352646,7600,-12.405975341796875
1620973678.348871,7800,-12.64455509185791
1620973775.457473,8000,-9.569167137145996
1620973826.933017,8100,-11.641777992248535
1620973937.045809,8300,-9.336862564086914
1620973986.035145,8400,-7.583486557006836
1620974087.208987,8600,-12.30780029296875
1620974139.722122,8700,-9.379291534423828
1620974188.675521,8800,-11.380975723266602
1620974250.688305,8900,-15.445917129516602
1620974307.867358,9000,-10.11672592163086
1620974367.533803,9100,-10.861770629882812
1620974471.359499,9300,-9.010660171508789
1620974516.593381,9400,-9.989380836486816
1620974570.136136,9500,-11.650680541992188
1620974619.522868,9600,-11.501273155212402
1620974868.244922,10100,-10.612940788269043
1620974999.974045,10400,-7.60789155960083
1620975122.272426,10600,-10.89647388458252
1620975182.959089,10700,-11.345891952514648
1620975248.161638,10800,-11.18723201751709
1620975696.690812,11500,-11.951212882995605
1620975894.833927,11800,-9.822831153869629
1620976023.624,12000,-15.399664878845215
1620976088.678553,12100,-11.56256103515625
1620976154.128568,12200,-14.095558166503906
1620976412.766703,12600,-14.215381622314453
1620976475.857017,12700,-12.708212852478027
1620976543.206531,12800,-13.666528701782227
1620976610.652125,12900,-15.287853240966797
1620976745.135186,13100,-15.57606315612793
1620976810.257206,13200,-11.399024963378906
1620977015.242411,13500,-13.028728485107422
1620977205.186641,13800,-13.246674537658691
1620977271.261992,13900,-15.017892837524414
1620977403.320537,14100,-12.51907730102539
1620977530.965447,14300,-10.215781211853027
1620977596.883504,14400,-13.311750411987305
1620977663.509942,14500,-13.222928047180176
1620977729.422298,14600,-9.153299331665039
1620977796.052454,14700,-11.489152908325195
1620977864.712836,14800,-12.88004207611084
1620977992.625323,15000,-9.619123458862305
1620978057.308617,15100,-13.556254386901855
1620978121.717313,15200,-11.098934173583984
1620978325.121274,15500,-12.145586967468262
1620978389.98113,15600,-9.416582107543945
1620978448.551566,15700,-9.173251152038574
1620978578.922501,15900,-11.312018394470215
1620978645.921489,16000,-10.857353210449219
1620978697.011102,16100,-7.3457112312316895
1620978764.771102,16300,-10.935420036315918
1620978798.14477,16400,-11.266732215881348
1620978864.232129,16600,-9.261595726013184
1620978901.056176,16700,-10.193338394165039
1620978972.325336,16900,-9.806254386901855
1620979010.922478,17000,-10.457208633422852
1620979049.066689,17100,-11.516212463378906
1620979131.628264,17300,-10.29555606842041
1620979314.482032,17700,-12.542216300964355
1620979356.899703,17800,-12.118139266967773
1620979391.933791,17900,-11.043399810791016
1620979426.284471,18000,-9.449854850769043
1620979520.764898,18200,-10.100475311279297
1620979569.429816,18300,-11.168252944946289
1620979677.069977,18500,-10.25033950805664
1620979770.026512,18700,-11.04328441619873
1620979812.261927,18800,-10.011911392211914
1620979866.025465,18900,-14.998961448669434
1620979910.311502,19000,-13.359304428100586
1620980025.233955,19200,-12.74545669555664
1620980063.284676,19300,-10.067313194274902
1620980375.970786,20000,-11.296319007873535
1620980508.143081,20400,-11.5326509475708
1620980621.163467,20700,-8.767362594604492
1620980658.20244,20800,-9.666908264160156
1620980695.495902,20900,-10.827262878417969
1620980730.605929,21000,-7.578149318695068
1620980880.022168,21400,-10.591702461242676
1620980919.667242,21500,-12.35191822052002
1620980960.457281,21600,-9.43773365020752
1620981004.300555,21700,-6.403101921081543
1620981157.976492,22000,-9.178363800048828
1620981199.366311,22100,-6.734251022338867
1620981248.694478,22200,-9.606298446655273
1620981297.831664,22300,-11.300016403198242
1620981348.453099,22400,-9.53515625
1620981384.860188,22500,-8.589651107788086
1620981474.338697,22700,-7.984643936157227
1620981523.052812,22800,-10.516167640686035
1620981567.39817,22900,-9.997672080993652
1620981669.317423,23100,-10.555886268615723
1620981718.218641,23200,-8.661866188049316
1620981767.755486,23300,-9.140966415405273
1620981817.701688,23400,-11.508301734924316
1620981863.601243,23500,-9.453409194946289
1620981910.329581,23600,-10.138671875
1620982075.641999,23900,-9.925304412841797
1620982113.506894,24000,-9.823324203491211
1620982204.652949,24200,-10.392852783203125
1620982385.101452,24600,-11.497387886047363
1620982433.939215,24700,-10.538517951965332
1620982516.285911,24900,-11.066971778869629
1620982546.614054,25000,-8.855372428894043
1620982577.412683,25100,-10.73827838897705
1620982605.717721,25200,-7.209412574768066
1620982633.40999,25300,-8.597245216369629
1620982661.202468,25400,-6.877309799194336
1620982746.160984,25700,-8.407609939575195
1620982851.28394,26000,-8.1093111038208
1620982893.937095,26100,-9.21076774597168
1620982938.191484,26200,-9.1310396194458
1620982980.183304,26300,-9.244757652282715
1620983070.046769,26500,-9.116621971130371
1620983287.74711,26900,-9.483329772949219
1620983382.127549,27100,-9.703922271728516
1620983479.022654,27300,-9.245176315307617
1620983531.108411,27400,-10.287020683288574
1620983581.527973,27500,-8.019917488098145
1620983633.309619,27600,-8.658661842346191
1620983680.032826,27700,-10.462688446044922
1620983763.902517,27900,-7.414581298828125
1620983796.098572,28000,-12.641702651977539
1620983851.581519,28200,-7.361903190612793
1620983908.364322,28400,-10.33507251739502
1620983963.377922,28600,-7.259766101837158
1620984102.58788,29100,-7.616109371185303
1620984157.112047,29300,-8.83110237121582
1620984183.916263,29400,-8.06484603881836
1620984239.349882,29600,-9.08017349243164
1620984269.739773,29700,-8.998851776123047
1620984298.755292,29800,-7.525244235992432
1620984329.354793,29900,-8.496343612670898
1620984357.89743,30000,-4.911902904510498
1620984387.480596,30100,-6.23300838470459
1620984419.015339,30200,-8.273667335510254
1620984449.11497,30300,-6.544414520263672
1620984479.383686,30400,-10.449857711791992
1620984508.977455,30500,-9.901785850524902
1620984674.922972,30900,-9.65420913696289
1620984726.826548,31000,-7.335931777954102
1620984816.844895,31200,-9.488694190979004
1620984957.881387,31500,-8.114604949951172
1620985170.446456,31900,-8.85891342163086
1620985229.841554,32000,-10.031794548034668
1620985282.284024,32100,-9.167654037475586
1620985324.890169,32200,-9.836848258972168
1620985416.207361,32400,-8.95081901550293
1620985462.843018,32500,-9.395397186279297
1620985496.284739,32600,-8.936134338378906
1620985526.952701,32700,-7.289553165435791
1620985555.302126,32800,-7.985671520233154
1620985583.570975,32900,-5.5233612060546875
1620985666.279523,33200,-7.8586602210998535
1620985693.553525,33300,-5.9891276359558105
1620985747.952674,33500,-8.03944206237793
1620985856.925327,33900,-6.416109561920166
1620985913.394317,34100,-6.231374740600586
1620985970.082248,34300,-8.873290061950684
1620985998.0507,34400,-8.450843811035156
1620986025.250066,34500,-7.781687259674072
1620986052.650099,34600,-7.076318740844727
1620986080.358645,34700,-8.640657424926758
1620986108.948284,34800,-8.948734283447266
1620986135.909568,34900,-7.327043056488037
1620986163.488673,35000,-8.344218254089355
1620986244.759272,35300,-7.417440891265869
1620986299.901384,35500,-9.616488456726074
1620986326.230571,35600,-8.268775939941406
1620986377.131086,35800,-6.940436840057373
1620986429.934159,36000,-7.071601867675781
1620986456.690086,36100,-9.177189826965332
1620986482.662154,36200,-7.841086387634277
1620986509.082877,36300,-6.808548927307129
1620986535.731725,36400,-8.555291175842285
1620986562.412519,36500,-6.71986722946167
1620986588.630286,36600,-5.811777114868164
1620986613.558569,36700,-5.687971115112305
1620986644.286478,36800,-6.281870365142822
1620986692.780764,36900,-10.361834526062012
1620986744.857129,37000,-7.467304229736328
1620986858.636612,37200,-8.252755165100098
1620986911.020852,37300,-9.225899696350098
1620987024.239156,37500,-8.86208724975586
1620987123.955941,37700,-6.755498886108398
1620987157.886777,37800,-8.745389938354492
1620987191.240027,37900,-8.155881881713867
1620987224.640296,38000,-6.6825642585754395
1620987254.017694,38100,-8.23968505859375
1620987313.81627,38300,-7.522185325622559
1620987341.109138,38400,-6.602197170257568
1620987396.602777,38600,-7.245881080627441
1620987424.797306,38700,-7.6390581130981445
1620987452.279078,38800,-7.391856670379639
1620987478.495898,38900,-7.936033725738525
1620987504.773379,39000,-5.899603366851807
1620987557.139329,39200,-9.454911231994629
1620987583.217493,39300,-7.016561508178711
1620987608.676083,39400,-8.010993003845215
1620987634.564368,39500,-6.301448345184326
1620987763.955131,40000,-6.874228477478027
1620987788.666084,40100,-6.351573944091797
1620987863.015421,40400,-7.4720234870910645
1620987888.487944,40500,-6.22125244140625
1620987938.455561,40700,-7.26130485534668
1620987963.478371,40800,-6.942783832550049
1620988012.890048,41000,-6.116568088531494
1620988064.642844,41200,-5.848255634307861
1620988192.216871,41700,-6.413591384887695
1620988217.62478,41800,-7.745474338531494
1620988292.41797,42100,-7.0349531173706055
1620988317.256093,42200,-6.337230205535889
1620988341.902608,42300,-7.323005199432373
1620988367.045563,42400,-8.46847915649414
1620988392.612228,42500,-6.780081272125244
1620988418.211472,42600,-9.091511726379395
1620988466.831805,42800,-5.567376136779785
1620988517.468641,43000,-6.31083345413208
1620988567.283385,43200,-5.775424003601074
1620988615.414859,43400,-5.3946661949157715
1620988688.08157,43700,-4.769066333770752
1620988786.114772,44100,-6.965839385986328
1620988811.770755,44200,-7.887256622314453
1620988837.933785,44300,-8.297942161560059
1620988862.648009,44400,-5.9685444831848145
1620988912.796815,44600,-7.453717231750488
