Wall time,Step,Value
1623337824.101226,100,-35.5068473815918
1623337825.8993986,200,-22.530988693237305
1623337827.31708,300,-25.94775390625
1623337828.664032,400,-36.74184799194336
1623337830.059191,500,-32.637332916259766
1623337831.4862633,600,-30.19899559020996
1623337832.8877504,700,-36.73403549194336
1623337834.2285938,800,-35.93718338012695
1623337835.5800087,900,-41.26866912841797
1623337837.0720026,1000,-33.95852279663086
1623337838.4531443,1100,-41.15071487426758
1623337839.7552266,1200,-57.31740951538086
1623337841.1544302,1300,-49.351104736328125
1623337842.560805,1400,-82.11811828613281
1623337843.9128978,1500,-52.20248031616211
1623337845.2822735,1600,-56.80842590332031
1623337846.644833,1700,-57.745121002197266
1623337848.1630907,1800,-105.5169906616211
1623337849.5243108,1900,-108.04336547851562
1623337850.898826,2000,-79.54838562011719
1623337852.3049989,2100,-94.35675811767578
1623337853.6498928,2200,-95.9498519897461
1623337855.0405688,2300,-73.3921127319336
1623337856.404576,2400,-174.86033630371094
1623337857.7952,2500,-65.04222869873047
1623337859.196098,2600,-122.59375
1623337860.5480793,2700,-99.89888000488281
1623337861.9970226,2800,-188.55905151367188
1623337863.3718283,2900,-192.03358459472656
1623337864.7899868,3000,-405.29595947265625
1623337866.120085,3100,-933.6945190429688
1623337867.4597807,3200,-1051.821044921875
1623337868.8511431,3300,-942.3851928710938
1623337870.2730181,3400,-809.4900512695312
1623337871.6350975,3500,-899.6773681640625
1623337873.0295224,3600,-1803.6470947265625
1623337874.4219842,3700,-2361.975341796875
1623337875.8551831,3800,-2383.950927734375
1623337877.1793475,3900,-2872.279296875
1623337878.5950549,4000,-2115.671142578125
1623337879.9367557,4100,-1333.3331298828125
1623337881.2893975,4200,-910.827392578125
1623337882.6574533,4300,-912.976806640625
1623337884.0426755,4400,-589.1754760742188
1623337885.4131577,4500,-373.8596496582031
1623337886.8347843,4600,-255.14561462402344
1623337888.1706536,4700,-226.73641967773438
1623337889.5817888,4800,-190.85108947753906
1623337891.0003207,4900,-165.5618133544922
1623337892.3869805,5000,-215.04270935058594
1623337893.7649665,5100,-254.61183166503906
1623337895.1524963,5200,-176.4613494873047
1623337896.7589314,5300,-197.3450927734375
1623337898.1008062,5400,-195.67788696289062
1623337899.4435344,5500,-316.83599853515625
1623337900.8188446,5600,-274.3244934082031
1623337902.1868083,5700,-134.35691833496094
1623337903.5897994,5800,-307.681396484375
1623337904.9701173,5900,-880.0067749023438
1623337906.2884305,6000,-575.469970703125
1623337907.6647108,6100,-131.2266845703125
1623337909.021066,6200,-78.95514678955078
1623337910.4314177,6300,-50.96867752075195
1623337911.8863666,6400,-54.093833923339844
1623337913.2880461,6500,-27.057945251464844
1623337914.659775,6600,-6.658173084259033
1623337915.6700857,6700,-2.0819482803344727
1623337917.1016476,6800,-4.585855960845947
1623337918.4369557,6900,-11.672677040100098
1623337919.8105092,7000,-53.20835494995117
1623337921.2330062,7100,-108.67261505126953
1623337922.637728,7200,-227.35296630859375
1623337924.010689,7300,-187.1313934326172
1623337925.362289,7400,-93.7399673461914
1623337926.7704492,7500,-30.07295799255371
1623337928.1977339,7600,-35.37382507324219
1623337929.5216985,7700,-25.511688232421875
1623337930.8638542,7800,-23.387706756591797
1623337932.2060945,7900,-21.15079689025879
1623337933.63753,8000,-17.41252899169922
1623337935.0758803,8100,-31.104833602905273
1623337936.4269073,8200,-20.45872688293457
1623337937.8261604,8300,-12.098307609558105
1623337939.1880524,8400,-22.970640182495117
1623337940.5871062,8500,-8.639404296875
1623337941.9562168,8600,-3.872878074645996
1623337943.3654103,8700,-9.365367889404297
1623337944.7235498,8800,-13.085403442382812
1623337946.1137023,8900,-13.18375015258789
1623337947.7006996,9000,-15.43513298034668
1623337949.0250278,9100,-20.61115264892578
1623337950.4681444,9200,-35.29981994628906
1623337951.7962606,9300,-39.62965393066406
1623337953.1883457,9400,-38.53286361694336
1623337954.5768576,9500,-30.547115325927734
1623337955.9320378,9600,-18.408475875854492
1623337957.3010259,9700,-43.84269332885742
1623337958.7375546,9800,-37.4836540222168
1623337960.1065621,9900,-46.619651794433594
1623337961.4695268,10000,-32.382057189941406
1623337962.8572276,10100,-34.447628021240234
1623337964.3126044,10200,-60.3145866394043
1623337965.7191174,10300,-43.9453239440918
1623337967.1282084,10400,-25.862714767456055
1623337968.5694623,10500,-28.123945236206055
1623337970.0339,10600,-18.491180419921875
1623337971.405333,10700,-18.70977783203125
1623337972.8078806,10800,-18.814857482910156
1623337974.2386293,10900,-12.128116607666016
1623337975.7666276,11000,-14.891016006469727
1623337977.1766224,11100,-10.62995719909668
1623337978.608619,11200,-15.990549087524414
1623337979.9889781,11300,-24.28594207763672
1623337981.3828418,11400,-40.628597259521484
1623337982.7087803,11500,-60.13581466674805
1623337984.0241413,11600,-8.596761703491211
1623337985.3980255,11700,-7.351893424987793
1623337986.8389127,11800,-6.61536169052124
1623337988.1428635,11900,-6.051181316375732
1623337989.623331,12000,-9.881004333496094
1623337991.0615685,12100,-59.7551155090332
1623337992.474965,12200,-121.50654602050781
1623337993.8579698,12300,-145.13101196289062
1623337995.4245684,12400,-148.35519409179688
1623337996.8286755,12500,-109.48097229003906
1623337998.196382,12600,-76.06240844726562
1623337999.5826657,12700,-63.40108871459961
1623338000.999013,12800,-50.238189697265625
1623338002.4123728,12900,-45.1575927734375
1623338003.8245013,13000,-42.15213394165039
1623338005.160492,13100,-40.09700012207031
1623338006.5546868,13200,-34.09879684448242
1623338008.0378776,13300,-33.633087158203125
1623338009.3881714,13400,-30.471712112426758
1623338010.7857046,13500,-26.22014808654785
