Wall time,Step,Value
1623333641.0135057,100,70.0
1623333642.9137664,200,70.0
1623333644.2314703,300,70.0
1623333645.6321592,400,70.0
1623333647.030781,500,70.0
1623333648.428747,600,70.0
1623333649.7587187,700,70.0
1623333651.1330175,800,70.0
1623333652.478424,900,70.0
1623333653.8502924,1000,70.0
1623333655.2464979,1100,70.0
1623333656.5667956,1200,70.0
1623333657.9688754,1300,70.0
1623333659.2843318,1400,70.0
1623333660.6306443,1500,70.0
1623333661.9824238,1600,70.0
1623333663.3210268,1700,70.0
1623333664.7458308,1800,70.0
1623333666.1041605,1900,70.0
1623333667.4261665,2000,70.0
1623333668.8647394,2100,70.0
1623333670.2036147,2200,70.0
1623333671.6059723,2300,70.0
1623333672.930055,2400,70.0
1623333674.29436,2500,70.0
1623333675.6468697,2600,70.0
1623333676.9662833,2700,70.0
1623333678.3568623,2800,70.0
1623333679.760363,2900,70.0
1623333681.1497095,3000,70.0
1623333682.5121837,3100,66.55000305175781
1623333683.790849,3200,66.55000305175781
1623333685.120615,3300,70.0
1623333686.4438026,3400,70.0
1623333687.8329442,3500,70.0
1623333689.2884364,3600,70.0
1623333690.9014642,3700,70.0
1623333692.2893863,3800,70.0
1623333693.775001,3900,70.0
1623333695.2048297,4000,70.0
1623333696.576341,4100,70.0
1623333698.0723374,4200,70.0
1623333699.5541053,4300,70.0
1623333700.9539263,4400,70.0
1623333702.3287652,4500,70.0
1623333703.763802,4600,70.0
1623333705.1518183,4700,70.0
1623333706.613802,4800,70.0
1623333708.0283866,4900,70.0
1623333709.5146472,5000,70.0
1623333710.8717573,5100,70.0
1623333712.8366969,5200,70.0
1623333714.3067434,5300,70.0
1623333715.6337755,5400,70.0
1623333717.1033254,5500,70.0
1623333718.510593,5600,66.55000305175781
1623333719.8322558,5700,70.0
1623333721.248394,5800,70.0
1623333722.6756508,5900,70.0
1623333724.1482253,6000,70.0
1623333725.6119416,6100,70.0
1623333727.097753,6200,70.0
1623333728.5268748,6300,70.0
1623333729.9331136,6400,70.0
1623333731.2665021,6500,70.0
1623333732.6111965,6600,70.0
1623333733.957288,6700,70.0
1623333735.3593597,6800,70.0
1623333736.6869197,6900,70.0
1623333738.0475368,7000,70.0
1623333739.3877757,7100,70.0
1623333740.6979425,7200,70.0
1623333742.0483875,7300,70.0
1623333743.4263868,7400,70.0
1623333744.770491,7500,70.0
1623333746.217554,7600,70.0
1623333747.5698557,7700,70.0
1623333748.9038038,7800,70.0
1623333750.26592,7900,70.0
1623333751.6176164,8000,70.0
1623333752.979413,8100,70.0
1623333754.3825667,8200,70.0
1623333755.7795956,8300,70.0
1623333757.123276,8400,70.0
1623333758.5476835,8500,70.0
1623333759.8647847,8600,70.0
1623333761.241505,8700,70.0
1623333762.6205847,8800,70.0
1623333763.985552,8900,70.0
1623333765.3525996,9000,70.0
1623333766.7540026,9100,70.0
1623333768.108284,9200,70.0
1623333769.5060453,9300,70.0
1623333770.8890421,9400,70.0
1623333772.2515538,9500,70.0
1623333773.5923252,9600,70.0
1623333774.9790232,9700,70.0
1623333776.3149667,9800,70.0
1623333777.698144,9900,70.0
1623333779.0640645,10000,70.0
1623333780.3943796,10100,70.0
1623333781.7369003,10200,70.0
1623333783.1471126,10300,70.0
1623333784.508944,10400,70.0
1623333785.8328366,10500,70.0
1623333787.2278175,10600,70.0
1623333788.5038512,10700,70.0
1623333789.8806198,10800,70.0
1623333791.2208946,10900,70.0
1623333792.622527,11000,70.0
1623333793.9992812,11100,70.0
1623333795.3763938,11200,70.0
1623333796.725516,11300,70.0
1623333798.1289482,11400,70.0
1623333799.481204,11500,70.0
1623333800.9338098,11600,70.0
1623333802.3573613,11700,70.0
1623333803.7669737,11800,70.0
