Wall time,Step,Value
1621326498.1833763,100,70.0
1621326499.1301794,200,70.0
1621326500.8300045,300,70.0
1621326502.1817555,400,70.0
1621326503.5154302,500,70.0
1621326504.808149,600,65.8499984741211
1621326506.1609836,700,70.0
1621326507.4754748,800,64.0
1621326508.7802334,900,66.0
1621326510.1391788,1000,67.8499984741211
1621326511.457386,1100,67.6500015258789
1621326512.735997,1200,67.30000305175781
1621326514.057042,1300,70.0
1621326515.422698,1400,70.0
1621326516.759355,1500,70.0
1621326518.1056774,1600,70.0
1621326519.4506679,1700,70.0
1621326520.7887192,1800,70.0
1621326522.1117842,1900,70.0
1621326523.4338937,2000,70.0
1621326524.8034763,2100,70.0
1621326526.144887,2200,70.0
1621326527.44644,2300,70.0
1621326528.7794812,2400,70.0
1621326530.1369836,2500,66.19999694824219
1621326531.441217,2600,70.0
1621326532.797947,2700,70.0
1621326534.185371,2800,70.0
1621326535.5605817,2900,70.0
1621326536.9302778,3000,70.0
1621326538.2698967,3100,70.0
1621326539.6371572,3200,70.0
1621326540.9616675,3300,68.0999984741211
1621326542.2844455,3400,70.0
1621326543.5911558,3500,70.0
1621326544.9588265,3600,70.0
1621326546.3145702,3700,70.0
1621326547.6487978,3800,70.0
1621326548.9978883,3900,70.0
1621326550.3279467,4000,70.0
1621326551.7174523,4100,70.0
1621326553.0726085,4200,70.0
1621326554.429655,4300,70.0
1621326555.7283878,4400,70.0
1621326557.0673525,4500,70.0
1621326558.43036,4600,70.0
1621326559.8101606,4700,70.0
1621326561.1352708,4800,70.0
1621326562.4798028,4900,70.0
1621326563.8239565,5000,70.0
1621326565.1215246,5100,70.0
1621326566.4505622,5200,70.0
1621326567.7862906,5300,70.0
1621326569.1053448,5400,70.0
1621326570.4879699,5500,70.0
1621326571.80277,5600,70.0
1621326573.1275518,5700,70.0
1621326574.4709337,5800,70.0
1621326575.8090982,5900,70.0
1621326577.1900804,6000,70.0
1621326578.5419688,6100,70.0
1621326579.8398247,6200,70.0
1621326581.1841877,6300,70.0
1621326582.507781,6400,70.0
1621326583.8265595,6500,70.0
1621326585.146621,6600,66.55000305175781
1621326586.4878435,6700,70.0
1621326587.8250237,6800,70.0
1621326589.151658,6900,70.0
1621326590.4820023,7000,70.0
1621326591.8022866,7100,70.0
1621326593.100133,7200,70.0
1621326594.4335954,7300,70.0
1621326595.746594,7400,70.0
1621326597.0846326,7500,70.0
1621326598.413421,7600,70.0
1621326599.7644997,7700,70.0
1621326601.1227868,7800,70.0
1621326602.46958,7900,70.0
1621326603.827623,8000,70.0
1621326605.1525757,8100,70.0
1621326606.4759433,8200,66.55000305175781
1621326607.8004632,8300,70.0
1621326609.128897,8400,70.0
1621326610.4964008,8500,70.0
1621326611.7894835,8600,70.0
1621326613.1136987,8700,70.0
1621326614.4704154,8800,70.0
1621326615.8031418,8900,70.0
1621326617.1329536,9000,70.0
1621326618.499813,9100,70.0
1621326619.8983371,9200,70.0
1621326621.2508085,9300,70.0
1621326622.584985,9400,70.0
1621326623.9611535,9500,70.0
1621326625.3300517,9600,70.0
1621326626.6861403,9700,70.0
1621326627.9983225,9800,70.0
1621326629.352093,9900,70.0
1621326630.7414467,10000,70.0
1621326632.125286,10100,70.0
1621326633.511242,10200,70.0
1621326634.8664944,10300,70.0
1621326636.1708987,10400,70.0
1621326637.5245097,10500,70.0
1621326638.8292987,10600,66.55000305175781
1621326640.1855483,10700,70.0
1621326641.542742,10800,70.0
1621326642.8783698,10900,70.0
1621326644.2466006,11000,70.0
1621326645.5978494,11100,70.0
1621326646.9287143,11200,70.0
1621326648.2865882,11300,70.0
1621326649.6177454,11400,70.0
1621326650.9104044,11500,70.0
1621326652.2221448,11600,66.55000305175781
1621326653.574796,11700,70.0
1621326654.9266157,11800,70.0
1621326656.2694564,11900,70.0
1621326657.617448,12000,70.0
1621326658.9965696,12100,70.0
1621326660.3255236,12200,70.0
1621326661.6499143,12300,70.0
1621326663.0139174,12400,70.0
1621326664.372097,12500,70.0
1621326665.7393622,12600,70.0
1621326667.0594587,12700,70.0
1621326668.3769035,12800,70.0
1621326669.7030418,12900,70.0
1621326671.0975246,13000,70.0
1621326672.4697278,13100,70.0
1621326673.7802196,13200,66.55000305175781
1621326675.1696324,13300,70.0
1621326676.541878,13400,70.0
1621326677.8551247,13500,66.55000305175781
1621326679.1989098,13600,70.0
1621326680.5124824,13700,70.0
1621326681.861779,13800,70.0
1621326683.2533603,13900,70.0
1621326684.6081357,14000,70.0
1621326685.933224,14100,70.0
1621326687.2432215,14200,70.0
1621326688.593074,14300,70.0
1621326689.9670603,14400,70.0
1621326691.370869,14500,70.0
1621326692.697523,14600,70.0
1621326694.0715194,14700,70.0
1621326695.4274,14800,70.0
1621326696.735499,14900,70.0
1621326698.033585,15000,66.55000305175781
