Wall time,Step,Value
1621248741.07556,200,0.0
1621248809.100201,300,0.0
1621248877.189606,400,0.0
1621248944.994517,500,0.0
1621249010.317285,600,5.0
1621249078.082715,700,0.0
1621249145.492158,800,0.0
1621249213.472309,900,0.0
1621249281.184186,1000,0.0
1621249348.851844,1100,0.0
1621249416.4917,1200,5.0
1621249484.162875,1300,0.0
1621249551.985444,1400,0.0
1621249619.935139,1500,0.0
1621249687.595512,1600,0.0
1621249755.333229,1700,0.0
1621249823.037965,1800,0.0
1621249890.381801,1900,5.0
1621249954.830678,2000,10.0
1621250022.632488,2100,5.0
1621250090.05313,2200,5.0
1621250157.235201,2300,10.0
1621250225.072821,2400,0.0
1621250292.849287,2500,0.0
1621250360.883531,2600,10.0
1621250427.97689,2700,10.0
1621250493.007073,2800,20.0
1621250560.489987,2900,5.0
1621250625.971731,3000,10.0
1621250693.84759,3100,0.0
1621250761.401303,3200,0.0
1621250827.755678,3300,15.0
1621250895.111381,3400,0.0
1621250961.264747,3500,15.0
1621251027.543681,3600,10.0
1621251094.836627,3700,5.0
1621251161.503607,3800,5.0
1621251229.535559,3900,0.0
1621251293.511826,4000,15.0
1621251360.207747,4100,5.0
1621251426.971399,4200,5.0
1621251494.761659,4300,0.0
1621251562.798748,4400,0.0
1621251628.552135,4500,10.0
1621251695.831176,4600,5.0
1621251762.987972,4700,10.0
1621251830.122975,4800,15.0
1621251897.806368,4900,5.0
1621251965.9469,5000,0.0
1621252033.705123,5100,0.0
1621252101.432415,5200,0.0
1621252169.669642,5300,0.0
1621252237.146694,5400,0.0
1621252304.94153,5500,5.0
1621252372.953709,5600,0.0
1621252440.716444,5700,0.0
1621252508.365312,5800,0.0
1621252575.731179,5900,5.0
1621252643.713323,6000,0.0
1621252711.610881,6100,0.0
1621252776.463352,6200,5.0
1621252844.339728,6300,0.0
1621252912.05212,6400,0.0
1621252980.043027,6500,0.0
1621253047.506423,6600,0.0
1621253115.486518,6700,0.0
1621253180.601388,6800,10.0
1621253248.369194,6900,0.0
1621253315.074645,7000,5.0
1621253382.843161,7100,0.0
1621253450.678003,7200,0.0
1621253515.01014,7300,10.0
1621253579.562279,7400,10.0
1621253647.129482,7500,0.0
1621253711.954418,7600,5.0
1621253779.803621,7700,0.0
1621253847.714396,7800,0.0
1621253911.233373,7900,10.0
1621253979.226819,8000,0.0
1621254047.094382,8100,0.0
1621254113.38757,8200,5.0
1621254179.035179,8300,5.0
1621254246.937347,8400,0.0
1621254312.510162,8500,5.0
1621254380.415581,8600,0.0
1621254446.217277,8700,5.0
1621254512.078902,8800,5.0
1621254577.096862,8900,5.0
1621254644.806592,9000,0.0
1621254712.975399,9100,0.0
1621254780.812384,9200,0.0
1621254846.849459,9300,5.0
1621254912.622529,9400,5.0
1621254980.597705,9500,0.0
1621255048.209849,9600,0.0
1621255113.689377,9700,5.0
1621255181.32388,9800,0.0
1621255249.297851,9900,0.0
1621255317.351293,10000,0.0
1621255383.357294,10100,5.0
1621255449.279171,10200,5.0
1621255511.311499,10300,15.0
1621255577.109737,10400,5.0
1621255645.20896,10500,0.0
1621255712.813922,10600,0.0
1621255778.861893,10700,5.0
1621255846.688709,10800,0.0
1621255914.621017,10900,0.0
1621255982.384257,11000,0.0
1621256050.266928,11100,0.0
1621256118.184952,11200,0.0
1621256186.316492,11300,0.0
1621256252.014233,11400,5.0
1621256320.014327,11500,0.0
1621256387.540462,11600,0.0
1621256459.65082,11700,0.0
1621256531.568941,11800,0.0
1621256599.628113,11900,0.0
1621256667.224288,12000,0.0
