Wall time,Step,Value
1620376838.4203901,600,0.0
1620376839.7504013,700,0.0
1620376844.9026291,1100,0.0
1620376846.1666641,1200,0.0
1620376848.7695835,1400,0.0
1620376850.1026957,1500,0.0
1620376851.3928227,1600,0.0
1620376854.0113811,1800,0.0
1620376855.324379,1900,0.0
1620376856.6983776,2000,0.0
1620376858.0266047,2100,0.0
1620376863.1756887,2500,0.0
1620376874.809734,3400,10.0
1620376876.1256893,3500,0.0
1620376878.6582677,3700,5.0
1620376882.536163,4000,0.0
1620376883.7787838,4100,10.0
1620376886.4355273,4300,5.0
1620376888.984565,4500,10.0
1620376890.2130525,4600,15.0
1620376892.715787,4800,10.0
1620376895.406524,5000,0.0
1620376896.638837,5100,10.0
1620376900.3903956,5400,15.0
1620376901.605191,5500,15.0
1620376902.8580003,5600,20.0
1620376904.1057045,5700,20.0
1620376905.3059022,5800,20.0
1620376908.8566775,6100,25.0
1620376910.0235925,6200,25.0
1620376912.3498044,6400,20.0
1620376914.8380535,6600,25.0
1620376916.0464354,6700,40.0
1620376917.234453,6800,30.0
1620376918.2613873,6900,40.0
1620376921.7945771,7200,35.0
1620376922.8788795,7300,40.0
1620376923.9677775,7400,30.0
1620376925.099332,7500,45.0
1620376927.476,7700,40.0
1620376930.8752987,8000,45.0
1620376936.2452765,8500,50.0
1620376937.3040607,8600,45.0
1620376938.3552046,8700,55.0
1620376939.4678218,8800,40.0
1620376940.5658624,8900,55.0
1620376941.6776867,9000,50.0
1620376946.488985,9500,90.0
1620376954.9848163,10300,50.0
1620376958.1102278,10600,30.0
1620376959.0177217,10700,55.0
1620376966.350862,11400,55.0
1620376969.5552404,11700,45.0
1620376971.5419922,11900,60.0
1620376972.6746693,12000,35.0
1620376973.5484896,12100,70.0
1620376977.6383,12500,40.0
1620376978.7902977,12600,30.0
1620376979.7305274,12700,50.0
1620376982.7243621,13000,35.0
1620376983.851573,13100,25.0
1620376986.8760786,13400,30.0
1620376990.6005392,13800,45.0
1620376992.793219,14000,15.0
1620376995.0296617,14200,30.0
1620376995.9313252,14300,55.0
1620376996.852852,14400,50.0
1620376997.7307959,14500,50.0
1620377001.6583965,14900,45.0
1620377003.8193576,15100,30.0
1620377007.0527225,15400,10.0
1620377008.3392925,15500,5.0
1620377009.5522907,15600,10.0
1620377012.1168993,15800,0.0
1620377013.3992722,15900,0.0
1620377014.6640465,16000,0.0
1620377018.6093109,16300,0.0
1620377020.9883723,16500,10.0
1620377022.1692505,16600,10.0
1620377024.4357886,16800,25.0
1620377025.6165934,16900,15.0
1620377028.2535927,17200,70.0
1620377032.8165934,17700,55.0
1620377033.7143798,17800,50.0
1620377034.5857024,17900,45.0
1620377036.5232055,18100,55.0
1620377037.4953063,18200,40.0
1620377039.372017,18400,45.0
1620377041.3440163,18600,40.0
1620377042.2720697,18700,50.0
1620377043.103137,18800,50.0
1620377044.0029747,18900,50.0
1620377045.7490246,19100,45.0
1620377046.8135307,19200,20.0
1620377052.926892,19900,55.0
1620377056.49975,20300,50.0
1620377059.9271123,20700,45.0
1620377060.9562702,20800,30.0
1620377061.882023,20900,40.0
1620377065.4663417,21300,45.0
1620377067.723086,21600,100.0
1620377069.2925696,21900,100.0
1620377069.8164933,22000,100.0
1620377072.234464,22300,40.0
1620377072.9876115,22400,50.0
1620377074.8592846,22600,35.0
1620377075.7011855,22700,50.0
1620377076.333772,22800,100.0
1620377077.4500294,23000,100.0
1620377077.9918172,23100,100.0
1620377078.9769845,23300,100.0
1620377079.4004052,23400,100.0
1620377079.8521347,23500,100.0
1620377081.1650858,23800,100.0
1620377082.5651193,24100,100.0
1620377084.7190375,24600,100.0
1620377085.5496664,24800,100.0
1620377086.439969,25000,100.0
1620377086.9915223,25100,100.0
1620377089.1103947,25600,100.0
1620377090.264989,25900,100.0
1620377090.6566336,26000,100.0
1620377090.988072,26100,100.0
1620377091.3871615,26200,100.0
1620377092.1529336,26400,100.0
1620377093.694795,26800,100.0
1620377096.1942434,27000,0.0
1620377097.9880984,27200,40.0
1620377099.4860067,27400,60.0
1620377101.8166995,27900,100.0
1620377102.6346977,28100,100.0
1620377104.0846145,28500,100.0
1620377105.8220983,29000,100.0
1620377106.5062716,29200,100.0
1620377106.8099844,29300,100.0
1620377107.869031,29600,100.0
1620377108.5289035,29800,100.0
1620377108.8847995,29900,100.0
1620377109.2646873,30000,100.0
1620377109.92157,30200,100.0
1620377110.2889347,30300,100.0
1620377111.1408877,30400,45.0
1620377112.5662403,30800,100.0
1620377112.9149697,30900,100.0
1620377113.5890934,31100,100.0
1620377114.5747223,31400,100.0
1620377115.793048,31800,100.0
1620377116.1107888,31900,100.0
1620377116.3937886,32000,100.0
1620377116.7256196,32100,100.0
1620377117.3688047,32300,100.0
1620377118.2751675,32600,100.0
1620377118.6130636,32700,100.0
1620377118.929969,32800,100.0
1620377119.8664274,33100,100.0
1620377120.1864924,33200,100.0
1620377120.7661693,33400,100.0
1620377122.6486304,34000,100.0
1620377123.2591097,34200,100.0
1620377124.1517043,34500,100.0
1620377124.459766,34600,100.0
1620377125.0123806,34800,100.0
1620377125.339846,34900,100.0
1620377126.8353968,35400,100.0
1620377127.143236,35500,100.0
1620377127.7213013,35700,100.0
1620377128.3188553,35900,100.0
1620377128.641961,36000,100.0
1620377128.9308026,36100,100.0
1620377129.8052464,36400,100.0
1620377130.1279883,36500,100.0
1620377131.0481908,36800,100.0
1620377131.3575232,36900,100.0
1620377131.910056,37100,100.0
1620377132.238053,37200,100.0
1620377132.8780546,37400,100.0
1620377134.1320536,37800,100.0
1620377134.4330523,37900,100.0
1620377134.7101142,38000,100.0
1620377135.3264134,38200,100.0
1620377135.6174674,38300,100.0
1620377136.477091,38600,100.0
1620377136.801967,38700,100.0
1620377137.1110134,38800,100.0
1620377137.3559337,38900,100.0
1620377137.970511,39100,100.0
1620377138.2787752,39200,100.0
1620377138.573743,39300,100.0
1620377138.8417854,39400,100.0
1620377141.4303713,40300,100.0
1620377141.7141423,40400,100.0
1620377142.282821,40600,100.0
1620377143.1043427,40900,100.0
1620377145.0822136,41600,100.0
1620377145.390205,41700,100.0
1620377146.5608103,42100,100.0
1620377146.8671541,42200,100.0
1620377147.1669595,42300,100.0
