Wall time,Step,Value
1621248741.075156,200,70.0
1621248809.099645,300,70.0
1621248877.189202,400,70.0
1621248944.994116,500,70.0
1621249010.316822,600,66.55000305175781
1621249078.082313,700,70.0
1621249145.491757,800,70.0
1621249213.47187,900,70.0
1621249281.183785,1000,70.0
1621249348.851241,1100,70.0
1621249416.491294,1200,69.80000305175781
1621249484.16247,1300,70.0
1621249551.985036,1400,70.0
1621249619.934695,1500,70.0
1621249687.595104,1600,70.0
1621249755.332833,1700,70.0
1621249823.037559,1800,70.0
1621249890.381394,1900,69.30000305175781
1621249954.830212,2000,66.0
1621250022.632053,2100,69.94999694824219
1621250090.052722,2200,69.6500015258789
1621250157.234803,2300,68.94999694824219
1621250225.07242,2400,70.0
1621250292.848887,2500,70.0
1621250360.883139,2600,69.75
1621250427.976494,2700,69.0
1621250493.00667,2800,66.80000305175781
1621250560.489582,2900,69.80000305175781
1621250625.971335,3000,67.19999694824219
1621250693.84719,3100,70.0
1621250761.400892,3200,70.0
1621250827.755142,3300,68.0
1621250895.110951,3400,70.0
1621250961.264291,3500,67.69999694824219
1621251027.543272,3600,68.44999694824219
1621251094.836154,3700,69.4000015258789
1621251161.503191,3800,69.0
1621251229.535159,3900,70.0
1621251293.511422,4000,65.1500015258789
1621251360.207334,4100,68.75
1621251426.970998,4200,68.6500015258789
1621251494.761254,4300,70.0
1621251562.798353,4400,70.0
1621251628.551684,4500,67.5999984741211
1621251695.830768,4600,69.19999694824219
1621251762.987531,4700,69.25
1621251830.122573,4800,68.8499984741211
1621251897.805825,4900,69.80000305175781
1621251965.946505,5000,70.0
1621252033.704722,5100,70.0
1621252101.431922,5200,70.0
1621252169.669249,5300,70.0
1621252237.1463,5400,70.0
1621252304.941122,5500,69.6500015258789
1621252372.953311,5600,70.0
1621252440.716046,5700,70.0
1621252508.364867,5800,70.0
1621252575.730785,5900,69.6500015258789
1621252643.712928,6000,70.0
1621252711.610486,6100,70.0
1621252776.462927,6200,66.55000305175781
1621252844.339293,6300,70.0
1621252912.051694,6400,70.0
1621252980.042516,6500,70.0
1621253047.506027,6600,70.0
1621253115.486122,6700,70.0
1621253180.60099,6800,66.1500015258789
1621253248.368786,6900,70.0
1621253315.07424,7000,68.75
1621253382.842763,7100,70.0
1621253450.677521,7200,70.0
1621253515.00974,7300,65.75
1621253579.561877,7400,65.5999984741211
1621253647.129049,7500,70.0
1621253711.953899,7600,66.55000305175781
1621253779.803128,7700,70.0
1621253847.713998,7800,70.0
1621253911.232979,7900,64.1500015258789
1621253979.226424,8000,70.0
1621254047.093898,8100,70.0
1621254113.387156,8200,67.80000305175781
1621254179.034786,8300,67.5
1621254246.936953,8400,70.0
1621254312.509767,8500,67.30000305175781
1621254380.415185,8600,70.0
1621254446.216871,8700,67.5
1621254512.078462,8800,67.55000305175781
1621254577.096447,8900,66.55000305175781
1621254644.806073,9000,70.0
1621254712.974895,9100,70.0
1621254780.811972,9200,70.0
1621254846.849059,9300,67.6500015258789
1621254912.622121,9400,67.6500015258789
1621254980.597305,9500,70.0
1621255048.209448,9600,70.0
1621255113.688978,9700,66.94999694824219
1621255181.323476,9800,70.0
1621255249.297445,9900,70.0
1621255317.350898,10000,70.0
1621255383.35687,10100,67.5999984741211
1621255449.278744,10200,67.6500015258789
1621255511.311095,10300,61.599998474121094
1621255577.109342,10400,67.44999694824219
1621255645.208557,10500,70.0
1621255712.813516,10600,70.0
1621255778.861496,10700,67.55000305175781
1621255846.688314,10800,70.0
1621255914.620624,10900,70.0
1621255982.383855,11000,70.0
1621256050.266523,11100,70.0
1621256118.184557,11200,70.0
1621256186.31607,11300,70.0
1621256252.013835,11400,67.55000305175781
1621256320.013928,11500,70.0
1621256387.539957,11600,70.0
1621256459.650417,11700,70.0
1621256531.568511,11800,70.0
1621256599.627707,11900,70.0
1621256667.223893,12000,70.0
1621256735.452154,12100,70.0
1621256801.310943,12200,67.5
1621256869.125161,12300,70.0
1621256937.098297,12400,70.0
1621257004.804507,12500,70.0
1621257070.633217,12600,67.30000305175781
1621257138.563746,12700,70.0
1621257206.505772,12800,70.0
1621257274.272307,12900,70.0
1621257339.865829,13000,67.30000305175781
1621257405.361143,13100,66.80000305175781
1621257473.342239,13200,70.0
1621257541.362754,13300,70.0
1621257609.160771,13400,70.0
1621257677.141683,13500,70.0
1621257742.911148,13600,67.4000015258789
1621257811.003864,13700,70.0
1621257878.643434,13800,70.0
1621257944.657369,13900,67.30000305175781
1621258012.625983,14000,70.0
1621258080.377952,14100,70.0
1621258148.341148,14200,70.0
1621258216.109696,14300,70.0
1621258283.965034,14400,70.0
1621258351.675644,14500,70.0
1621258419.549904,14600,70.0
1621258487.467654,14700,70.0
1621258555.435701,14800,70.0
1621258623.681751,14900,70.0
1621258689.179613,15000,67.5
1621258757.226589,15100,70.0
1621258825.020207,15200,70.0
1621258891.407132,15300,67.4000015258789
1621258958.881649,15400,70.0
1621259024.982113,15500,67.5
1621259092.913817,15600,70.0
1621259160.815184,15700,70.0
1621259228.7283,15800,70.0
1621259296.31683,15900,70.0
1621259364.433323,16000,70.0
1621259432.336816,16100,70.0
1621259500.412659,16200,70.0
1621259566.559734,16300,67.19999694824219
1621259634.841595,16400,70.0
1621259702.844381,16500,70.0
1621259766.835077,16600,65.05000305175781
1621259834.759223,16700,70.0
1621259898.530214,16800,65.0
1621259963.817798,16900,66.55000305175781
1621260027.31103,17000,64.4000015258789
1621260095.312018,17100,70.0
1621260160.422445,17200,66.55000305175781
1621260224.263514,17300,64.8499984741211
1621260290.449195,17400,67.4000015258789
1621260358.445606,17500,70.0
1621260426.461266,17600,70.0
1621260494.354424,17700,70.0
1621260562.094248,17800,70.0
1621260628.08591,17900,67.5
1621260695.8638,18000,70.0
1621260759.834197,18100,64.55000305175781
1621260827.902425,18200,70.0
1621260895.89897,18300,70.0
1621260964.012686,18400,70.0
1621261032.163894,18500,70.0
1621261099.679623,18600,70.0
1621261165.859078,18700,67.5
1621261231.566273,18800,67.5
1621261299.765425,18900,70.0
1621261367.578399,19000,70.0
1621261434.036482,19100,67.5
1621261499.341715,19200,66.8499984741211
1621261565.485992,19300,67.55000305175781
1621261633.513039,19400,70.0
1621261701.627639,19500,70.0
1621261769.716176,19600,70.0
1621261837.847228,19700,70.0
1621261905.85728,19800,70.0
1621261971.826984,19900,67.44999694824219
1621262039.844418,20000,70.0
1621262107.932696,20100,70.0
1621262175.935043,20200,70.0
1621262244.740357,20300,70.0
1621262312.661911,20400,70.0
1621262380.785638,20500,70.0
1621262448.318457,20600,70.0
1621262514.710673,20700,67.4000015258789
1621262583.12481,20800,70.0
1621262651.280501,20900,70.0
1621262717.15543,21000,67.4000015258789
1621262785.453011,21100,70.0
1621262853.363993,21200,70.0
1621262921.262051,21300,70.0
1621262989.21706,21400,70.0
1621263057.414629,21500,70.0
1621263125.648891,21600,70.0
1621263193.663444,21700,70.0
1621263261.848241,21800,70.0
1621263329.882557,21900,70.0
1621263397.863414,22000,70.0
1621263465.840163,22100,70.0
1621263533.671335,22200,70.0
1621263601.591556,22300,70.0
1621263669.238711,22400,70.0
1621263737.471376,22500,70.0
1621263805.567704,22600,70.0
1621263873.48894,22700,70.0
1621263941.401268,22800,70.0
1621264009.343662,22900,70.0
1621264077.396239,23000,70.0
1621264145.288223,23100,70.0
1621264213.217313,23200,70.0
1621264281.581699,23300,70.0
1621264349.443319,23400,70.0
1621264417.644898,23500,70.0
1621264485.433247,23600,70.0
1621264553.514628,23700,70.0
1621264621.208494,23800,70.0
1621264689.636847,23900,70.0
1621264757.449912,24000,70.0
1621264825.693593,24100,70.0
1621264893.868205,24200,70.0
1621264962.008358,24300,70.0
1621265029.848871,24400,70.0
1621265097.937621,24500,70.0
1621265165.859497,24600,70.0
1621265231.327385,24700,66.55000305175781
1621265299.130508,24800,70.0
1621265367.474614,24900,70.0
1621265435.393151,25000,70.0
1621265503.966148,25100,70.0
1621265572.121361,25200,70.0
1621265640.288603,25300,70.0
1621265708.14362,25400,70.0
1621265776.256354,25500,70.0
1621265844.317973,25600,70.0
1621265912.691318,25700,70.0
1621265980.667086,25800,70.0
1621266048.778777,25900,70.0
1621266118.972488,26000,70.0
1621266187.093194,26100,70.0
1621266254.98146,26200,70.0
1621266323.110463,26300,70.0
1621266391.304248,26400,70.0
1621266459.131527,26500,70.0
1621266524.379304,26600,66.55000305175781
1621266592.246679,26700,70.0
1621266660.429391,26800,70.0
1621266728.682819,26900,70.0
1621266796.558709,27000,70.0
1621266864.832048,27100,70.0
1621266932.50724,27200,70.0
1621267000.718902,27300,70.0
1621267068.795886,27400,70.0
1621267137.025184,27500,70.0
1621267205.597084,27600,70.0
1621267273.499449,27700,70.0
1621267341.383195,27800,70.0
1621267409.539458,27900,70.0
1621267477.423532,28000,70.0
1621267545.490955,28100,70.0
1621267613.376307,28200,70.0
1621267681.424203,28300,70.0
1621267749.451223,28400,70.0
1621267817.429004,28500,70.0
1621267885.965026,28600,70.0
1621267953.981701,28700,70.0
1621268022.237995,28800,70.0
1621268090.247111,28900,70.0
1621268158.540027,29000,70.0
1621268226.629569,29100,70.0
1621268294.706538,29200,70.0
1621268362.778455,29300,70.0
1621268430.652807,29400,70.0
1621268499.033382,29500,70.0
1621268566.967154,29600,70.0
1621268632.294357,29700,66.55000305175781
1621268700.536198,29800,70.0
1621268768.656935,29900,70.0
1621268836.35996,30000,70.0
1621268905.139608,30100,70.0
1621268972.927412,30200,70.0
1621269040.926587,30300,70.0
1621269109.0648,30400,70.0
1621269176.987127,30500,70.0
1621269241.999914,30600,66.55000305175781
1621269310.204299,30700,70.0
1621269378.021735,30800,70.0
1621269446.016137,30900,70.0
1621269513.980427,31000,70.0
1621269582.064569,31100,70.0
1621269650.105896,31200,70.0
1621269718.454701,31300,70.0
1621269786.287323,31400,70.0
1621269854.624172,31500,70.0
