Wall time,Step,Value
1620373689.2634945,600,-215.2308807373047
1620373690.5459845,700,-238.40579223632812
1620373695.8681266,1100,-181.36106872558594
1620373697.1326056,1200,-177.67747497558594
1620373699.6461093,1400,-215.06150817871094
1620373700.9321647,1500,-166.10134887695312
1620373702.1948261,1600,-241.2418670654297
1620373704.7590258,1800,-204.96286010742188
1620373705.9917803,1900,-198.46469116210938
1620373707.3088741,2000,-184.51333618164062
1620373708.5990405,2100,-222.42079162597656
1620373713.599009,2500,-171.50112915039062
1620373724.9887812,3400,-162.22715759277344
1620373726.2554064,3500,-143.78941345214844
1620373728.7812889,3700,-170.69613647460938
1620373732.6131573,4000,-125.04924011230469
1620373733.8221908,4100,-94.1798095703125
1620373736.2381198,4300,-113.1556396484375
1620373738.8433728,4500,-115.68228149414062
1620373740.0033312,4600,-99.24651336669922
1620373742.5799615,4800,-87.25841522216797
1620373745.114448,5000,-84.94257354736328
1620373746.3154328,5100,-55.7741584777832
1620373750.071332,5400,-97.52549743652344
1620373751.2727928,5500,-61.761634826660156
1620373752.5806026,5600,-74.82176971435547
1620373753.8181624,5700,-81.9475326538086
1620373755.100554,5800,-66.93682861328125
1620373758.7749298,6100,-91.44270324707031
1620373760.0428095,6200,-66.95463562011719
1620373762.5391064,6400,-81.18490600585938
1620373765.0693812,6600,-64.07537078857422
1620373766.3067167,6700,-48.417293548583984
1620373767.5842266,6800,-82.00743103027344
1620373768.843879,6900,-68.72657775878906
1620373772.5407627,7200,-55.20452117919922
1620373773.7571254,7300,-53.96675109863281
1620373774.9835045,7400,-53.763668060302734
1620373776.195228,7500,-51.85192108154297
1620373778.6820264,7700,-43.41923141479492
1620373782.4350548,8000,-62.17533493041992
1620373788.678325,8500,-58.42777633666992
1620373789.8913317,8600,-67.07002258300781
1620373791.0330427,8700,-55.60466003417969
1620373792.1336539,8800,-56.736480712890625
1620373793.301255,8900,-68.40168762207031
1620373794.44877,9000,-53.79811477661133
1620373800.1597943,9500,-55.95542907714844
1620373808.919136,10300,-40.99444580078125
1620373812.2992246,10600,-54.3223762512207
1620373813.3332043,10700,-37.334136962890625
1620373821.6833296,11400,-46.1655158996582
1620373825.189311,11700,-42.182472229003906
1620373827.5883634,11900,-51.413089752197266
1620373828.8321984,12000,-58.18070983886719
1620373829.942373,12100,-38.05608367919922
1620373834.5832453,12500,-32.62669372558594
1620373835.61386,12600,-45.97419738769531
1620373836.806119,12700,-57.05056381225586
1620373839.9588535,13000,-43.63143539428711
1620373841.0254323,13100,-41.907936096191406
1620373844.327254,13400,-54.41524124145508
1620373849.173748,13800,-26.486217498779297
1620373851.2914214,14000,-33.47991943359375
1620373853.4126647,14200,-31.70736312866211
1620373854.6524537,14300,-41.09343719482422
1620373855.6745112,14400,-31.86675262451172
1620373856.8849056,14500,-27.474653244018555
1620373861.2795532,14900,-28.589820861816406
1620373863.418367,15100,-25.059022903442383
1620373866.701381,15400,-25.41982078552246
1620373867.9203734,15500,-21.49353790283203
1620373868.9052024,15600,-17.693452835083008
1620373871.433018,15800,-32.77983856201172
1620373872.6621966,15900,-25.079259872436523
1620373873.9127183,16000,-24.626880645751953
1620373877.4984012,16300,-31.51347541809082
1620373879.5347023,16500,-31.169513702392578
1620373880.7166736,16600,-21.012380599975586
1620373882.9555397,16800,-30.211639404296875
