Wall time,Step,Value
1620375308.7914417,600,-244.96482849121094
1620375310.129653,700,-232.95835876464844
1620375315.2846422,1100,-192.43539428710938
1620375316.5801122,1200,-227.39239501953125
1620375319.0911434,1400,-171.12266540527344
1620375320.444534,1500,-184.2696075439453
1620375321.7222302,1600,-169.8008270263672
1620375324.299847,1800,-139.92950439453125
1620375325.565819,1900,-151.572998046875
1620375326.8411818,2000,-113.1492919921875
1620375328.1290534,2100,-188.71678161621094
1620375333.1853144,2500,-131.7854461669922
1620375344.7821448,3400,-141.9771728515625
1620375346.0733707,3500,-120.5806655883789
1620375348.5938683,3700,-109.79412841796875
1620375352.3796906,4000,-81.69876861572266
1620375353.616248,4100,-76.09881591796875
1620375356.102515,4300,-91.65489196777344
1620375358.6846876,4500,-80.94230651855469
1620375359.8744705,4600,-92.7876968383789
1620375362.4054272,4800,-75.31364440917969
1620375364.9033158,5000,-80.6778335571289
1620375366.169313,5100,-78.9993896484375
1620375369.9803488,5400,-68.22476196289062
1620375371.1782434,5500,-89.378173828125
1620375372.353644,5600,-60.2759895324707
1620375373.6466606,5700,-75.99433135986328
1620375374.8961072,5800,-90.24678039550781
1620375378.5670838,6100,-85.22332000732422
1620375379.78097,6200,-63.24077606201172
1620375382.276615,6400,-62.53688430786133
1620375384.7336879,6600,-58.23723220825195
1620375386.0286512,6700,-70.0029067993164
1620375387.2527852,6800,-59.95380401611328
1620375388.541269,6900,-65.70830535888672
1620375392.28915,7200,-64.09014892578125
1620375393.5883071,7300,-54.499786376953125
1620375394.6736453,7400,-55.56930923461914
1620375395.878255,7500,-60.212669372558594
1620375398.3634741,7700,-46.47266387939453
1620375402.0723853,8000,-54.35862731933594
1620375408.1033878,8500,-53.25312805175781
1620375409.2688022,8600,-48.60125732421875
1620375410.3905315,8700,-39.26195526123047
1620375411.5279336,8800,-47.176856994628906
1620375412.828321,8900,-49.828269958496094
1620375413.9897215,9000,-53.353546142578125
1620375419.9108024,9500,-43.67619705200195
1620375428.4873846,10300,-42.366973876953125
1620375431.6655793,10600,-43.99909591674805
1620375432.7496324,10700,-40.744224548339844
1620375440.6468835,11400,-43.40981674194336
1620375443.9712944,11700,-32.525550842285156
1620375446.0257728,11900,-32.15292739868164
1620375447.026687,12000,-32.452030181884766
1620375448.0784564,12100,-35.375770568847656
1620375451.8395317,12500,-39.52036666870117
1620375452.8886304,12600,-33.79307556152344
1620375454.0039918,12700,-40.06913757324219
1620375456.800228,13000,-31.29322052001953
1620375457.5877993,13100,-17.810462951660156
1620375461.2924128,13400,-32.657936096191406
